Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-2.598e+00,-0.4,-0.392,-0.15,-0.122
-2.596e+00,-0.4,-0.408,-0.138,-0.166
-2.594e+00,-0.4,-0.384,-0.15,-0.122
-2.592e+00,-0.4,-0.408,-0.146,-0.166
-2.590e+00,-0.392,-0.384,-0.142,-0.118
-2.588e+00,-0.392,-0.4,-0.15,-0.162
-2.586e+00,-0.392,-0.376,-0.146,-0.118
-2.584e+00,-0.384,-0.4,-0.15,-0.162
-2.583e+00,-0.384,-0.376,-0.138,-0.118
-2.581e+00,-0.384,-0.392,-0.15,-0.162
-2.579e+00,-0.376,-0.368,-0.138,-0.118
-2.577e+00,-0.376,-0.392,-0.134,-0.162
-2.575e+00,-0.376,-0.368,-0.142,-0.114
-2.573e+00,-0.376,-0.384,-0.138,-0.158
-2.571e+00,-0.368,-0.36,-0.138,-0.114
-2.569e+00,-0.368,-0.376,-0.138,-0.158
-2.567e+00,-0.368,-0.352,-0.134,-0.114
-2.565e+00,-0.36,-0.376,-0.134,-0.158
-2.563e+00,-0.36,-0.352,-0.13,-0.114
-2.561e+00,-0.36,-0.368,-0.13,-0.154
-2.560e+00,-0.36,-0.344,-0.138,-0.11
-2.558e+00,-0.352,-0.368,-0.13,-0.154
-2.556e+00,-0.352,-0.344,-0.138,-0.106
-2.554e+00,-0.352,-0.36,-0.138,-0.154
-2.552e+00,-0.344,-0.336,-0.13,-0.106
-2.550e+00,-0.344,-0.352,-0.13,-0.154
-2.548e+00,-0.344,-0.328,-0.126,-0.106
-2.546e+00,-0.336,-0.352,-0.126,-0.15
-2.544e+00,-0.336,-0.328,-0.126,-0.106
-2.542e+00,-0.328,-0.344,-0.134,-0.15
-2.540e+00,-0.336,-0.32,-0.134,-0.102
-2.538e+00,-0.328,-0.344,-0.13,-0.146
-2.536e+00,-0.328,-0.32,-0.13,-0.102
-2.535e+00,-0.328,-0.336,-0.122,-0.142
-2.533e+00,-0.32,-0.312,-0.122,-0.102
-2.531e+00,-0.32,-0.328,-0.126,-0.142
-2.529e+00,-0.32,-0.312,-0.122,-0.098
-2.527e+00,-0.32,-0.328,-0.122,-0.142
-2.525e+00,-0.312,-0.304,-0.122,-0.098
-2.523e+00,-0.312,-0.32,-0.118,-0.138
-2.521e+00,-0.312,-0.296,-0.126,-0.098
-2.519e+00,-0.304,-0.32,-0.122,-0.138
-2.517e+00,-0.304,-0.296,-0.114,-0.094
-2.515e+00,-0.304,-0.312,-0.122,-0.138
-2.513e+00,-0.296,-0.288,-0.118,-0.094
-2.512e+00,-0.296,-0.312,-0.122,-0.138
-2.510e+00,-0.296,-0.288,-0.118,-0.09
-2.508e+00,-0.296,-0.304,-0.122,-0.134
-2.506e+00,-0.288,-0.28,-0.118,-0.09
-2.504e+00,-0.288,-0.296,-0.114,-0.134
-2.502e+00,-0.28,-0.272,-0.11,-0.086
-2.500e+00,-0.28,-0.288,-0.114,-0.13
-2.498e+00,-0.28,-0.264,-0.106,-0.086
-2.496e+00,-0.28,-0.288,-0.118,-0.13
-2.494e+00,-0.272,-0.264,-0.114,-0.086
-2.492e+00,-0.272,-0.28,-0.102,-0.13
-2.490e+00,-0.264,-0.256,-0.106,-0.082
-2.488e+00,-0.264,-0.28,-0.11,-0.126
-2.487e+00,-0.264,-0.256,-0.106,-0.082
-2.485e+00,-0.264,-0.272,-0.106,-0.126
-2.483e+00,-0.256,-0.248,-0.11,-0.082
-2.481e+00,-0.256,-0.264,-0.098,-0.126
-2.479e+00,-0.256,-0.24,-0.106,-0.078
-2.477e+00,-0.248,-0.264,-0.106,-0.122
-2.475e+00,-0.248,-0.24,-0.102,-0.078
-2.473e+00,-0.248,-0.256,-0.098,-0.122
-2.471e+00,-0.24,-0.232,-0.102,-0.078
-2.469e+00,-0.24,-0.256,-0.102,-0.122
-2.467e+00,-0.232,-0.232,-0.102,-0.074
-2.465e+00,-0.24,-0.248,-0.094,-0.118
-2.464e+00,-0.232,-0.224,-0.102,-0.074
-2.462e+00,-0.224,-0.24,-0.098,-0.118
-2.460e+00,-0.232,-0.216,-0.09,-0.07
-2.458e+00,-0.224,-0.232,-0.098,-0.114
-2.456e+00,-0.224,-0.208,-0.102,-0.07
-2.454e+00,-0.216,-0.232,-0.094,-0.114
-2.452e+00,-0.224,-0.208,-0.094,-0.07
-2.450e+00,-0.216,-0.224,-0.094,-0.114
-2.448e+00,-0.216,-0.2,-0.09,-0.066
-2.446e+00,-0.208,-0.224,-0.086,-0.11
-2.444e+00,-0.208,-0.2,-0.094,-0.066
-2.442e+00,-0.208,-0.216,-0.09,-0.11
-2.440e+00,-0.208,-0.192,-0.086,-0.066
-2.439e+00,-0.2,-0.208,-0.094,-0.11
-2.437e+00,-0.2,-0.184,-0.098,-0.062
-2.435e+00,-0.192,-0.208,-0.086,-0.11
-2.433e+00,-0.192,-0.184,-0.086,-0.062
-2.431e+00,-0.192,-0.2,-0.094,-0.106
-2.429e+00,-0.184,-0.176,-0.086,-0.058
-2.427e+00,-0.184,-0.192,-0.078,-0.106
-2.425e+00,-0.176,-0.168,-0.086,-0.058
-2.423e+00,-0.176,-0.192,-0.086,-0.102
-2.421e+00,-0.176,-0.168,-0.078,-0.058
-2.419e+00,-0.176,-0.184,-0.082,-0.102
-2.417e+00,-0.176,-0.16,-0.086,-0.058
-2.416e+00,-0.168,-0.176,-0.074,-0.098
-2.414e+00,-0.168,-0.152,-0.078,-0.054
-2.412e+00,-0.16,-0.176,-0.086,-0.098
-2.410e+00,-0.16,-0.152,-0.082,-0.05
-2.408e+00,-0.16,-0.168,-0.082,-0.098
-2.406e+00,-0.152,-0.144,-0.074,-0.05
-2.404e+00,-0.152,-0.168,-0.074,-0.094
-2.402e+00,-0.152,-0.144,-0.066,-0.046
-2.400e+00,-0.144,-0.16,-0.078,-0.094
-2.398e+00,-0.144,-0.136,-0.074,-0.046
-2.396e+00,-0.144,-0.152,-0.066,-0.09
-2.394e+00,-0.144,-0.128,-0.07,-0.046
-2.392e+00,-0.136,-0.144,-0.07,-0.09
-2.391e+00,-0.136,-0.12,-0.058,-0.046
-2.389e+00,-0.128,-0.144,-0.07,-0.09
-2.387e+00,-0.12,-0.12,-0.058,-0.042
-2.385e+00,-0.128,-0.136,-0.066,-0.086
-2.383e+00,-0.128,-0.112,-0.07,-0.042
-2.381e+00,-0.12,-0.136,-0.062,-0.086
-2.379e+00,-0.12,-0.112,-0.07,-0.042
-2.377e+00,-0.12,-0.128,-0.062,-0.082
-2.375e+00,-0.112,-0.104,-0.066,-0.042
-2.373e+00,-0.112,-0.12,-0.062,-0.082
-2.371e+00,-0.104,-0.096,-0.062,-0.038
-2.369e+00,-0.104,-0.112,-0.054,-0.082
-2.368e+00,-0.104,-0.088,-0.062,-0.034
-2.366e+00,-0.104,-0.112,-0.058,-0.078
-2.364e+00,-0.096,-0.088,-0.054,-0.034
-2.362e+00,-0.096,-0.104,-0.05,-0.078
-2.360e+00,-0.088,-0.08,-0.062,-0.034
-2.358e+00,-0.088,-0.104,-0.062,-0.078
-2.356e+00,-0.088,-0.08,-0.054,-0.03
-2.354e+00,-0.08,-0.096,-0.05,-0.074
-2.352e+00,-0.08,-0.072,-0.054,-0.03
-2.350e+00,-0.08,-0.088,-0.046,-0.07
-2.348e+00,-0.08,-0.064,-0.054,-0.03
-2.346e+00,-0.072,-0.08,-0.058,-0.07
-2.344e+00,-0.072,-0.064,-0.042,-0.026
-2.343e+00,-0.064,-0.08,-0.042,-0.07
-2.341e+00,-0.064,-0.056,-0.054,-0.026
-2.339e+00,-0.064,-0.072,-0.05,-0.066
-2.337e+00,-0.056,-0.056,-0.054,-0.022
-2.335e+00,-0.064,-0.072,-0.046,-0.066
-2.333e+00,-0.056,-0.04,-0.046,-0.022
-2.331e+00,-0.048,-0.064,-0.042,-0.062
-2.329e+00,-0.056,-0.04,-0.042,-0.022
-2.327e+00,-0.048,-0.056,-0.042,-0.066
-2.325e+00,-0.048,-0.032,-0.046,-0.022
-2.323e+00,-0.04,-0.056,-0.042,-0.062
-2.321e+00,-0.04,-0.032,-0.042,-0.018
-2.320e+00,-0.04,-0.048,-0.046,-0.058
-2.318e+00,-0.032,-0.024,-0.042,-0.018
-2.316e+00,-0.032,-0.048,-0.038,-0.058
-2.314e+00,-0.024,-0.024,-0.042,-0.014
-2.312e+00,-0.024,-0.04,-0.042,-0.054
-2.310e+00,-0.024,-0.016,-0.03,-0.014
-2.308e+00,-0.024,-0.032,-0.038,-0.054
-2.306e+00,-0.024,-0.008,-0.038,-0.014
-2.304e+00,-0.016,-0.024,-0.026,-0.054
-2.302e+00,-0.016,-1.78814e-10,-0.042,-0.01
-2.300e+00,-0.008,-0.024,-0.038,-0.05
-2.298e+00,-0.008,-1.78814e-10,-0.022,-0.006
-2.296e+00,-0.008,-0.016,-0.038,-0.05
-2.295e+00,-0.008,-1.78814e-10,-0.038,-0.006
-2.293e+00,-0.008,-0.016,-0.026,-0.05
-2.291e+00,-1.78814e-10,0.016,-0.022,-0.006
-2.289e+00,0.008,-0.008,-0.03,-0.046
-2.287e+00,0.008,0.016,-0.026,-0.006
-2.285e+00,0.008,-1.78814e-10,-0.026,-0.046
-2.283e+00,0.016,0.024,-0.022,-0.002
-2.281e+00,0.016,0.008,-0.03,-0.042
-2.279e+00,0.024,0.024,-0.014,-0.002
-2.277e+00,0.016,0.008,-0.014,-0.042
-2.275e+00,0.024,0.032,-0.026,0.002
-2.273e+00,0.024,0.016,-0.026,-0.042
-2.272e+00,0.032,0.04,-0.018,0.002
-2.270e+00,0.024,0.016,-0.026,-0.038
-2.268e+00,0.032,0.048,-0.022,0.002
-2.266e+00,0.04,0.024,-0.014,-0.038
-2.264e+00,0.032,0.048,-0.018,0.006
-2.262e+00,0.04,0.032,-0.014,-0.038
-2.260e+00,0.04,0.056,-0.014,0.006
-2.258e+00,0.048,0.032,-0.014,-0.034
-2.256e+00,0.048,0.056,-0.022,0.01
-2.254e+00,0.048,0.04,-0.01,-0.034
-2.252e+00,0.056,0.064,-0.01,0.01
-2.250e+00,0.056,0.048,-0.006,-0.03
-2.248e+00,0.064,0.072,-0.018,0.01
-2.247e+00,0.064,0.056,-0.002,-0.03
-2.245e+00,0.064,0.08,-0.014,0.014
-2.243e+00,0.072,0.056,-0.006,-0.026
-2.241e+00,0.072,0.08,-0.01,0.014
-2.239e+00,0.072,0.064,-0.002,-0.026
-2.237e+00,0.08,0.088,-0.014,0.018
-2.235e+00,0.08,0.072,-0.006,-0.026
-2.233e+00,0.08,0.088,-0.002,0.018
-2.231e+00,0.08,0.072,-0.006,-0.022
-2.229e+00,0.08,0.096,-0.006,0.018
-2.227e+00,0.088,0.08,-0.002,-0.022
-2.225e+00,0.088,0.104,0.006,0.022
-2.224e+00,0.096,0.088,0.002,-0.022
-2.222e+00,0.096,0.104,-0.006,0.022
-2.220e+00,0.096,0.088,0.01,-0.018
-2.218e+00,0.096,0.112,-0.002,0.026
-2.216e+00,0.104,0.096,-0.002,-0.018
-2.214e+00,0.112,0.12,0.002,0.026
-2.212e+00,0.112,0.096,0.01,-0.014
-2.210e+00,0.112,0.12,0.002,0.026
-2.208e+00,0.112,0.104,0.002,-0.014
-2.206e+00,0.112,0.128,0.01,0.026
-2.204e+00,0.12,0.112,0.006,-0.014
-2.202e+00,0.12,0.136,0.002,0.03
-2.200e+00,0.128,0.12,0.01,-0.014
-2.199e+00,0.128,0.136,0.014,0.034
-2.197e+00,0.128,0.12,-0.002,-0.01
-2.195e+00,0.128,0.144,0.014,0.034
-2.193e+00,0.136,0.128,0.014,-0.006
-2.191e+00,0.136,0.144,0.018,0.034
-2.189e+00,0.136,0.128,0.014,-0.006
-2.187e+00,0.144,0.152,0.022,0.038
-2.185e+00,0.144,0.136,0.01,-0.006
-2.183e+00,0.152,0.16,0.014,0.038
-2.181e+00,0.152,0.144,0.014,-0.002
-2.179e+00,0.152,0.168,0.022,0.042
-2.177e+00,0.152,0.144,0.014,-0.002
-2.175e+00,0.152,0.168,0.018,0.042
-2.174e+00,0.16,0.152,0.018,-0.002
-2.172e+00,0.168,0.176,0.018,0.042
-2.170e+00,0.16,0.16,0.018,0.002
-2.168e+00,0.168,0.176,0.022,0.046
-2.166e+00,0.168,0.16,0.026,0.002
-2.164e+00,0.176,0.184,0.026,0.046
-2.162e+00,0.176,0.168,0.026,0.006
-2.160e+00,0.176,0.192,0.03,0.05
-2.158e+00,0.184,0.176,0.026,0.006
-2.156e+00,0.184,0.2,0.022,0.05
-2.154e+00,0.192,0.176,0.034,0.01
-2.152e+00,0.184,0.2,0.03,0.05
-2.151e+00,0.192,0.184,0.022,0.01
-2.149e+00,0.192,0.208,0.034,0.054
-2.147e+00,0.2,0.184,0.034,0.01
-2.145e+00,0.2,0.208,0.03,0.054
-2.143e+00,0.2,0.192,0.034,0.014
-2.141e+00,0.208,0.216,0.038,0.054
-2.139e+00,0.208,0.2,0.034,0.014
-2.137e+00,0.208,0.224,0.034,0.058
-2.135e+00,0.216,0.208,0.054,0.018
-2.133e+00,0.208,0.224,0.038,0.058
-2.131e+00,0.224,0.208,0.042,0.018
-2.129e+00,0.224,0.232,0.042,0.058
-2.127e+00,0.224,0.216,0.038,0.018
-2.126e+00,0.224,0.24,0.038,0.062
-2.124e+00,0.224,0.216,0.038,0.022
-2.122e+00,0.232,0.24,0.05,0.062
-2.120e+00,0.232,0.224,0.038,0.022
-2.118e+00,0.24,0.248,0.042,0.066
-2.116e+00,0.24,0.232,0.042,0.022
-2.114e+00,0.24,0.256,0.042,0.066
-2.112e+00,0.248,0.24,0.038,0.026
-2.110e+00,0.248,0.256,0.046,0.07
-2.108e+00,0.248,0.24,0.054,0.026
-2.106e+00,0.256,0.264,0.046,0.07
-2.104e+00,0.256,0.248,0.05,0.03
-2.103e+00,0.264,0.264,0.054,0.07
-2.101e+00,0.256,0.248,0.046,0.034
-2.099e+00,0.264,0.272,0.05,0.074
-2.097e+00,0.264,0.256,0.05,0.034
-2.095e+00,0.272,0.28,0.05,0.074
-2.093e+00,0.272,0.264,0.05,0.034
-2.091e+00,0.272,0.288,0.062,0.074
-2.089e+00,0.272,0.264,0.054,0.034
-2.087e+00,0.28,0.288,0.054,0.078
-2.085e+00,0.28,0.272,0.058,0.038
-2.083e+00,0.28,0.296,0.062,0.078
-2.081e+00,0.288,0.272,0.058,0.038
-2.079e+00,0.288,0.296,0.054,0.082
-2.078e+00,0.288,0.28,0.062,0.038
-2.076e+00,0.296,0.304,0.058,0.078
-2.074e+00,0.296,0.288,0.058,0.042
-2.072e+00,0.296,0.312,0.062,0.082
-2.070e+00,0.304,0.288,0.066,0.042
-2.068e+00,0.304,0.312,0.066,0.086
-2.066e+00,0.304,0.296,0.058,0.046
-2.064e+00,0.312,0.32,0.066,0.086
-2.062e+00,0.312,0.296,0.062,0.046
-2.060e+00,0.32,0.32,0.058,0.086
-2.058e+00,0.312,0.304,0.062,0.046
-2.056e+00,0.32,0.328,0.066,0.09
-2.055e+00,0.32,0.312,0.07,0.05
-2.053e+00,0.32,0.336,0.07,0.094
-2.051e+00,0.328,0.32,0.078,0.05
-2.049e+00,0.328,0.344,0.07,0.094
-2.047e+00,0.336,0.32,0.07,0.05
-2.045e+00,0.336,0.344,0.07,0.094
-2.043e+00,0.336,0.328,0.07,0.054
-2.041e+00,0.344,0.344,0.066,0.094
-2.039e+00,0.336,0.328,0.078,0.054
-2.037e+00,0.344,0.352,0.074,0.098
-2.035e+00,0.344,0.336,0.066,0.058
-2.033e+00,0.344,0.36,0.078,0.098
-2.031e+00,0.352,0.344,0.082,0.058
-2.030e+00,0.352,0.36,0.078,0.098
-2.028e+00,0.352,0.344,0.082,0.058
-2.026e+00,0.352,0.368,0.082,0.102
-2.024e+00,0.36,0.352,0.082,0.062
-2.022e+00,0.36,0.376,0.078,0.102
-2.020e+00,0.368,0.352,0.078,0.058
-2.018e+00,0.368,0.376,0.09,0.106
-2.016e+00,0.368,0.36,0.086,0.066
-2.014e+00,0.368,0.384,0.082,0.106
-2.012e+00,0.376,0.368,0.09,0.066
-2.010e+00,0.376,0.384,0.09,0.106
-2.008e+00,0.384,0.368,0.078,0.066
-2.007e+00,0.376,0.392,0.082,0.11
-2.005e+00,0.384,0.376,0.098,0.066
-2.003e+00,0.384,0.392,0.082,0.11
-2.001e+00,0.384,0.376,0.094,0.07
-1.999e+00,0.392,0.4,0.09,0.11
-1.997e+00,0.392,0.384,0.094,0.07
-1.995e+00,0.392,0.408,0.086,0.114
-1.993e+00,0.392,0.384,0.09,0.07
-1.991e+00,0.4,0.408,0.102,0.114
-1.989e+00,0.4,0.392,0.086,0.074
-1.987e+00,0.4,0.416,0.09,0.118
-1.985e+00,0.408,0.4,0.102,0.074
-1.983e+00,0.408,0.416,0.094,0.118
-1.982e+00,0.408,0.4,0.094,0.074
-1.980e+00,0.416,0.424,0.102,0.118
-1.978e+00,0.416,0.408,0.102,0.078
-1.976e+00,0.416,0.424,0.094,0.122
-1.974e+00,0.416,0.408,0.102,0.078
-1.972e+00,0.416,0.432,0.106,0.122
-1.970e+00,0.424,0.416,0.094,0.082
-1.968e+00,0.424,0.44,0.094,0.122
-1.966e+00,0.432,0.416,0.106,0.082
-1.964e+00,0.432,0.44,0.102,0.126
-1.962e+00,0.432,0.424,0.098,0.082
-1.960e+00,0.432,0.448,0.11,0.126
-1.959e+00,0.432,0.424,0.106,0.086
-1.957e+00,0.44,0.448,0.102,0.126
-1.955e+00,0.44,0.432,0.102,0.086
-1.953e+00,0.448,0.456,0.106,0.126
-1.951e+00,0.44,0.432,0.106,0.086
-1.949e+00,0.448,0.456,0.106,0.13
-1.947e+00,0.456,0.44,0.11,0.086
-1.945e+00,0.448,0.464,0.114,0.13
-1.943e+00,0.448,0.448,0.106,0.09
-1.941e+00,0.456,0.464,0.11,0.134
-1.939e+00,0.456,0.448,0.114,0.09
-1.937e+00,0.456,0.472,0.11,0.134
-1.935e+00,0.464,0.456,0.114,0.094
-1.934e+00,0.464,0.472,0.114,0.138
-1.932e+00,0.464,0.456,0.118,0.094
-1.930e+00,0.472,0.48,0.11,0.138
-1.928e+00,0.472,0.464,0.114,0.094
-1.926e+00,0.472,0.48,0.114,0.138
-1.924e+00,0.472,0.464,0.11,0.098
-1.922e+00,0.472,0.488,0.126,0.138
-1.920e+00,0.48,0.472,0.118,0.098
-1.918e+00,0.48,0.488,0.118,0.142
-1.916e+00,0.48,0.472,0.118,0.098
-1.914e+00,0.48,0.496,0.122,0.142
-1.912e+00,0.488,0.48,0.122,0.102
-1.911e+00,0.488,0.496,0.118,0.142
-1.909e+00,0.488,0.48,0.122,0.098
-1.907e+00,0.496,0.504,0.126,0.142
-1.905e+00,0.496,0.488,0.122,0.102
-1.903e+00,0.488,0.504,0.122,0.146
-1.901e+00,0.496,0.488,0.122,0.106
-1.899e+00,0.496,0.512,0.126,0.146
-1.897e+00,0.504,0.496,0.122,0.106
-1.895e+00,0.504,0.512,0.126,0.15
-1.893e+00,0.504,0.496,0.126,0.106
-1.891e+00,0.504,0.52,0.126,0.15
-1.889e+00,0.504,0.496,0.126,0.106
-1.887e+00,0.512,0.52,0.134,0.15
-1.886e+00,0.512,0.504,0.122,0.106
-1.884e+00,0.512,0.528,0.13,0.15
-1.882e+00,0.52,0.512,0.126,0.11
-1.880e+00,0.52,0.528,0.134,0.154
-1.878e+00,0.52,0.512,0.126,0.11
-1.876e+00,0.52,0.536,0.138,0.154
-1.874e+00,0.52,0.512,0.138,0.114
-1.872e+00,0.528,0.536,0.13,0.154
-1.870e+00,0.528,0.52,0.138,0.114
-1.868e+00,0.536,0.544,0.134,0.158
-1.866e+00,0.536,0.52,0.13,0.118
-1.864e+00,0.536,0.544,0.134,0.158
-1.863e+00,0.536,0.528,0.138,0.118
-1.861e+00,0.536,0.552,0.142,0.158
-1.859e+00,0.544,0.528,0.13,0.118
-1.857e+00,0.536,0.552,0.142,0.162
-1.855e+00,0.544,0.536,0.146,0.122
-1.853e+00,0.544,0.56,0.134,0.162
-1.851e+00,0.552,0.536,0.134,0.122
-1.849e+00,0.552,0.56,0.142,0.162
-1.847e+00,0.552,0.544,0.142,0.118
-1.845e+00,0.552,0.56,0.138,0.166
-1.843e+00,0.552,0.544,0.146,0.122
-1.841e+00,0.56,0.568,0.138,0.166
-1.839e+00,0.56,0.552,0.138,0.118
-1.838e+00,0.56,0.568,0.15,0.166
-1.836e+00,0.56,0.552,0.142,0.126
-1.834e+00,0.56,0.576,0.142,0.166
-1.832e+00,0.568,0.552,0.146,0.126
-1.830e+00,0.568,0.576,0.154,0.17
-1.828e+00,0.568,0.56,0.146,0.126
-1.826e+00,0.568,0.584,0.154,0.17
-1.824e+00,0.568,0.56,0.15,0.13
-1.822e+00,0.568,0.584,0.154,0.17
-1.820e+00,0.576,0.568,0.142,0.13
-1.818e+00,0.576,0.592,0.146,0.174
-1.816e+00,0.576,0.568,0.15,0.13
-1.815e+00,0.576,0.592,0.15,0.174
-1.813e+00,0.584,0.576,0.15,0.13
-1.811e+00,0.584,0.592,0.158,0.174
-1.809e+00,0.584,0.576,0.158,0.134
-1.807e+00,0.584,0.6,0.154,0.174
-1.805e+00,0.584,0.576,0.15,0.13
-1.803e+00,0.592,0.6,0.158,0.174
-1.801e+00,0.592,0.584,0.15,0.134
-1.799e+00,0.592,0.608,0.146,0.178
-1.797e+00,0.6,0.584,0.154,0.134
-1.795e+00,0.592,0.608,0.15,0.182
-1.793e+00,0.6,0.592,0.146,0.138
-1.791e+00,0.6,0.608,0.158,0.178
-1.790e+00,0.6,0.592,0.158,0.138
-1.788e+00,0.608,0.616,0.146,0.178
-1.786e+00,0.608,0.592,0.158,0.138
-1.784e+00,0.608,0.616,0.162,0.182
-1.782e+00,0.608,0.6,0.154,0.142
-1.780e+00,0.608,0.624,0.154,0.182
-1.778e+00,0.608,0.6,0.162,0.142
-1.776e+00,0.608,0.624,0.154,0.182
-1.774e+00,0.616,0.608,0.158,0.142
-1.772e+00,0.616,0.624,0.166,0.182
-1.770e+00,0.616,0.608,0.158,0.142
-1.768e+00,0.616,0.624,0.162,0.186
-1.767e+00,0.616,0.608,0.162,0.146
-1.765e+00,0.624,0.632,0.166,0.186
-1.763e+00,0.624,0.616,0.166,0.142
-1.761e+00,0.624,0.632,0.162,0.186
-1.759e+00,0.624,0.616,0.166,0.146
-1.757e+00,0.624,0.64,0.166,0.19
-1.755e+00,0.632,0.616,0.158,0.146
-1.753e+00,0.632,0.64,0.166,0.186
-1.751e+00,0.632,0.624,0.17,0.146
-1.749e+00,0.632,0.64,0.17,0.19
-1.747e+00,0.632,0.624,0.17,0.15
-1.745e+00,0.64,0.648,0.178,0.19
-1.743e+00,0.64,0.624,0.17,0.15
-1.742e+00,0.64,0.648,0.162,0.19
-1.740e+00,0.64,0.632,0.174,0.15
-1.738e+00,0.64,0.648,0.17,0.19
-1.736e+00,0.64,0.632,0.17,0.15
-1.734e+00,0.64,0.656,0.178,0.194
-1.732e+00,0.648,0.64,0.174,0.154
-1.730e+00,0.648,0.656,0.17,0.194
-1.728e+00,0.648,0.64,0.162,0.154
-1.726e+00,0.648,0.656,0.174,0.194
-1.724e+00,0.648,0.64,0.174,0.154
-1.722e+00,0.648,0.664,0.174,0.194
-1.720e+00,0.648,0.64,0.17,0.154
-1.719e+00,0.656,0.664,0.174,0.198
-1.717e+00,0.656,0.648,0.174,0.154
-1.715e+00,0.656,0.664,0.174,0.198
-1.713e+00,0.656,0.648,0.178,0.154
-1.711e+00,0.656,0.672,0.174,0.198
-1.709e+00,0.656,0.648,0.17,0.158
-1.707e+00,0.656,0.672,0.178,0.198
-1.705e+00,0.656,0.656,0.182,0.158
-1.703e+00,0.664,0.672,0.178,0.198
-1.701e+00,0.664,0.656,0.178,0.158
-1.699e+00,0.672,0.672,0.178,0.202
-1.697e+00,0.664,0.656,0.178,0.158
-1.695e+00,0.672,0.68,0.186,0.202
-1.694e+00,0.664,0.656,0.178,0.158
-1.692e+00,0.664,0.68,0.182,0.202
-1.690e+00,0.672,0.664,0.182,0.162
-1.688e+00,0.672,0.68,0.186,0.202
-1.686e+00,0.672,0.664,0.182,0.158
-1.684e+00,0.672,0.688,0.17,0.202
-1.682e+00,0.672,0.664,0.182,0.162
-1.680e+00,0.68,0.688,0.19,0.202
-1.678e+00,0.68,0.672,0.182,0.162
-1.676e+00,0.68,0.688,0.182,0.206
-1.674e+00,0.68,0.672,0.19,0.166
-1.672e+00,0.68,0.696,0.19,0.206
-1.671e+00,0.68,0.672,0.182,0.166
-1.669e+00,0.688,0.696,0.186,0.206
-1.667e+00,0.688,0.672,0.182,0.166
-1.665e+00,0.688,0.696,0.19,0.206
-1.663e+00,0.688,0.68,0.178,0.166
-1.661e+00,0.688,0.696,0.186,0.21
-1.659e+00,0.688,0.68,0.186,0.166
-1.657e+00,0.688,0.696,0.186,0.206
-1.655e+00,0.688,0.68,0.19,0.17
-1.653e+00,0.688,0.704,0.19,0.21
-1.651e+00,0.688,0.68,0.186,0.17
-1.649e+00,0.696,0.704,0.19,0.21
-1.647e+00,0.696,0.688,0.19,0.166
-1.646e+00,0.696,0.704,0.19,0.21
-1.644e+00,0.696,0.688,0.186,0.166
-1.642e+00,0.696,0.704,0.194,0.21
-1.640e+00,0.696,0.688,0.19,0.17
-1.638e+00,0.696,0.712,0.186,0.214
-1.636e+00,0.696,0.688,0.19,0.17
-1.634e+00,0.696,0.712,0.198,0.21
-1.632e+00,0.704,0.696,0.186,0.174
-1.630e+00,0.704,0.712,0.186,0.21
-1.628e+00,0.696,0.696,0.194,0.17
-1.626e+00,0.704,0.712,0.19,0.214
-1.624e+00,0.704,0.696,0.186,0.174
-1.623e+00,0.704,0.72,0.19,0.214
-1.621e+00,0.712,0.696,0.198,0.174
-1.619e+00,0.704,0.72,0.19,0.214
-1.617e+00,0.704,0.696,0.198,0.174
-1.615e+00,0.712,0.72,0.198,0.218
-1.613e+00,0.712,0.704,0.202,0.174
-1.611e+00,0.712,0.72,0.19,0.214
-1.609e+00,0.712,0.704,0.202,0.174
-1.607e+00,0.712,0.72,0.198,0.214
-1.605e+00,0.712,0.704,0.19,0.174
-1.603e+00,0.712,0.72,0.194,0.218
-1.601e+00,0.712,0.704,0.202,0.174
-1.599e+00,0.712,0.728,0.19,0.218
-1.598e+00,0.712,0.704,0.202,0.178
-1.596e+00,0.72,0.728,0.194,0.218
-1.594e+00,0.72,0.712,0.194,0.174
-1.592e+00,0.72,0.728,0.198,0.218
-1.590e+00,0.712,0.712,0.198,0.178
-1.588e+00,0.72,0.728,0.202,0.218
-1.586e+00,0.72,0.712,0.198,0.178
-1.584e+00,0.72,0.728,0.206,0.218
-1.582e+00,0.72,0.712,0.198,0.178
-1.580e+00,0.72,0.728,0.19,0.218
-1.578e+00,0.72,0.712,0.198,0.178
-1.576e+00,0.72,0.736,0.206,0.222
-1.575e+00,0.72,0.712,0.202,0.178
-1.573e+00,0.72,0.736,0.198,0.222
-1.571e+00,0.72,0.712,0.202,0.178
-1.569e+00,0.728,0.736,0.206,0.222
-1.567e+00,0.72,0.72,0.202,0.178
-1.565e+00,0.728,0.736,0.198,0.222
-1.563e+00,0.728,0.72,0.206,0.182
-1.561e+00,0.728,0.736,0.202,0.222
-1.559e+00,0.728,0.72,0.194,0.182
-1.557e+00,0.728,0.736,0.198,0.222
-1.555e+00,0.728,0.72,0.202,0.182
-1.553e+00,0.728,0.736,0.202,0.222
-1.551e+00,0.728,0.72,0.21,0.182
-1.550e+00,0.728,0.744,0.206,0.222
-1.548e+00,0.728,0.72,0.198,0.182
-1.546e+00,0.728,0.744,0.198,0.222
-1.544e+00,0.728,0.72,0.206,0.182
-1.542e+00,0.728,0.744,0.206,0.222
